"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"Gspt2",16.0698223373335,-0.177021874184466,0.248347305975668,-0.712799655663709,0.475969738731898,0.585854561399046
"Ppp1r16a",330.698769963002,0.0562987406348546,0.0789984734792654,0.71265605720383,0.476058614459931,0.585901308328092
"Mir6956",3.8712843317071,-0.329484824317424,0.462375940687368,-0.712590762892229,0.476099029318581,0.585901308328092
"Nxf2",1.68398966502646,0.701593210505519,0.985462636999654,0.711942984100944,0.47650008322803,0.586293181779481
"Gm2083",1.01704161771768,0.862298683355565,1.21121469138109,0.711928850840083,0.476508835499103,0.586293181779481
"Mkrn2os",16.143958606887,0.19403301612237,0.272602282306056,0.711780600224489,0.476600647614236,0.586349929137522
"Fsd1",1.12664448130484,-0.659992720236133,0.927994297161511,-0.711203422537052,0.476958188016462,0.586710012469914
"Fmr1nb",10.4444192392256,0.325686695003472,0.457965094960038,0.711160519846805,0.476984770521205,0.586710012469914
"Ptpdc1",149.603785035387,0.0636142124437312,0.0895019015794525,0.710758222128495,0.477234073624316,0.586960405100713
"Anks1b",8.42281991272013,0.239247638465931,0.336683409693887,0.710601210447095,0.47733139279766,0.587023839364865
"Slc16a1",4015.00845284819,-0.0484991863913529,0.0682727436032392,-0.710374064842063,0.477472201683076,0.587140740149378
"Rhox5",40.8598685599919,-0.10612498021396,0.149416910497363,-0.710260839022186,0.477542399515708,0.587170797449946
"Tagln3",8.48000218802985,-0.23543398497206,0.331851167192242,-0.709456552357618,0.478041204249271,0.587727799782611
"Best1",14.5937210398155,-0.197530955213016,0.278510175006859,-0.709241431513775,0.47817466675532,0.58783556839458
"Ypel3",876.721972030717,0.0541184061828309,0.0763126348718184,0.709167050433169,0.478220818046392,0.587835992144573
"Tespa1",3.02614355939039,0.424705272701426,0.599196781665856,0.708790977682961,0.478454197487711,0.588066537339316
"Mir6975",6.128627423934,-0.293737440945857,0.414590224544963,-0.708500643661464,0.478634412610076,0.5882317005387
"Slc44a1",588.529320396985,0.0443838950549462,0.0627425980560929,0.707396512577727,0.479320103537059,0.589017991830995
"Dapk2",78.6021295425459,0.121633556021711,0.171996071051075,0.707187991437266,0.479449660144766,0.58912078596685
"Emx2",1.73161074967207,0.470617872569099,0.66595987306939,0.706676019983057,0.479767834997022,0.58939887291947
"Arvcf",288.584962109161,-0.068141334790324,0.0964152803872681,-0.70674829255926,0.479722912785419,0.58939887291947
"Pax1",1.90688245270275,0.558302115212884,0.790224598219131,0.706510676168633,0.47987061580027,0.589468709922932
"Katnal2",1.28808608013565,-0.796348094554211,1.12740106989938,-0.706357405377734,0.479965902510791,0.589529328763494
"4930599N23Rik",9.62952800671063,-0.218218604647394,0.309049938873381,-0.706094961360918,0.48012908493222,0.589673322512697
"Rxrg",791.490322707598,0.139616871073053,0.197858054561757,0.705641584227111,0.480411056978082,0.589963166909065
"5430431A17Rik",72.154532388878,0.119048278791293,0.168771718983996,0.705380495665758,0.480573478573806,0.590106157356966
"Mlf2",3192.96141228685,-0.0258415746622237,0.0366469508266598,-0.705149380215954,0.480717279041585,0.590226257361334
"Wtip",156.330044146544,0.0789272368636909,0.111955989962254,0.704984493373699,0.480819886270572,0.59029576203102
"Snora21",1.2169624536935,-0.689618163061643,0.978338235796628,-0.704887264781295,0.480880396121624,0.590313575992807
"Ces1b",1.78955213054425,-0.988793797521098,1.40512216795793,-0.703706638518214,0.481615485303789,0.59115939960818
"3830406C13Rik",293.653289630586,-0.0716319547224566,0.101823181999852,-0.703493578923514,0.481748206943942,0.591265755519473
"Camkmt",22.5602103321484,0.133895429291757,0.190378372627119,0.703312185328993,0.481861218498373,0.591347902552321
"Mir7032",1.09244404147346,-0.704236635021055,1.0016355899454,-0.703086673527088,0.482001736614616,0.591463787146238
"St6galnac4",483.075402502164,0.0765752295769657,0.108957353042572,0.702800017058474,0.4821803865991,0.591626436679056
"Sln",2704.51303583635,-0.269765385878027,0.384042778494111,-0.702435772743384,0.48240744279122,0.591848442957909
"Cenpn",14.2279333998429,0.179281258912046,0.255351356161912,0.702096364815734,0.482619069208933,0.592051478363277
"Rassf5",128.326139735465,0.108233871028458,0.154177513048674,0.702008152085632,0.482674079553205,0.592062365026408
"Dusp23",252.544878249104,0.0566189540456175,0.0807399610504244,0.701250698031145,0.483146575699809,0.592585301152218
"Chac2",238.754011784309,-0.104136051336916,0.148575236386167,-0.700897766477402,0.483366818427213,0.592742129085182
"Lmod1",199.044959127756,-0.104804961423467,0.149521998462279,-0.700933391081631,0.483344584845133,0.592742129085182
"Mir7091",2.39499224730758,0.427244051251632,0.609939341310135,0.700469739062777,0.483633996941857,0.593013097912751
"Klrb1b",11.1985756592281,0.255593082812964,0.364930567785757,0.70038825293204,0.483684870387395,0.593018815484995
"Gm10640",1.07755488474931,-0.797539395051356,1.13896481405518,-0.700231811562106,0.483782548048298,0.593081910499026
"Has1",177.301525350396,-0.158999312308211,0.227108170107143,-0.700103885444543,0.483862429527781,0.593102553070652
"Ccnf",12.0789746312967,-0.21543246786835,0.307735688856808,-0.700056820411859,0.48389182035765,0.593102553070652
"Derl3",8.46148499904779,0.350227302533957,0.500436900880434,0.699843080951447,0.484025307008371,0.593209508627488
"4930404N11Rik",1.23464844662018,-0.601251041951159,0.859643279159845,-0.699419231822273,0.484290072455938,0.593477320457129
"Slc16a11",9.13074446241351,-0.374027952403255,0.535041419293412,-0.699063547074926,0.484512318301519,0.593692980116814
"Stil",4.75090619954006,-0.35485245237634,0.507827081717504,-0.698766302845066,0.484698090602025,0.593863910320392
"Hist1h3f",2.35651603744546,0.397353868448166,0.569407348181935,0.697837619617801,0.485278749513268,0.594518586396541
"Dhtkd1",45.2158784879494,-0.0990333305780606,0.141965294419326,-0.697588315391676,0.485434691006866,0.594652862704383
"Cyct",1.37756718370409,-0.561196813261763,0.80459526760803,-0.697489577499178,0.485496459730414,0.59467176364612
"Acly",1120.39628861304,-0.0702289167769648,0.100724797434889,-0.697235621867222,0.485655349537168,0.594809610670975
"Elfn2",6.53832327412839,0.286025767072978,0.410482485327279,0.696803827926857,0.485925570195812,0.595083771573896
"Vstm2a",0.872790389698,-0.719670558502574,1.0333090647986,-0.696471736307516,0.486133451536191,0.5952815442332
"Smim10l2a",4.5679594947111,0.320918822173329,0.460902355980114,0.696283752967355,0.486251145885957,0.59536885365466
"Fam195a",1472.15426012667,-0.0831461277383404,0.11948093206519,-0.695894535648377,0.486494879636673,0.595610455101834
"Vps16",426.141713279924,0.0431240073733542,0.0619835631707782,0.6957329518882,0.486596085218413,0.595677531394439
"Lurap1",32.6305939042348,0.157430021723882,0.226446259063821,0.695220236248251,0.486917292348032,0.596013889040661
"Pi4k2b",95.7408778356073,-0.0925733606713944,0.133191159086277,-0.695041332371228,0.487029399362872,0.596037410072834
"Strbp",259.220516852707,0.0514298339837074,0.0739941852859367,0.695052371817683,0.487022481281425,0.596037410072834
"Cldn2",33.1702772792575,0.122471084072752,0.176247312897078,0.694881993147156,0.487129258264386,0.596102772128051
"Hoxa3",10.3453913387508,-0.215556359411911,0.310241511517599,-0.694801796050697,0.487179522476166,0.596107438209062
"Gnb5",383.806008513993,-0.0795581376285307,0.114623023701243,-0.694085141532242,0.487628816112255,0.596600304811571
"Dnajc5b",1.47755900814635,0.574433345419904,0.828262441120783,0.693540255963551,0.487970571902156,0.596961520421389
"Cd7",6.37650062766276,0.246935124546722,0.356127556514929,0.693389545485427,0.488065121306531,0.597020274685608
"Tsc22d3",2810.11426912836,-0.0978092459946857,0.141110214376051,-0.693140793720498,0.488221199296735,0.597154274740278
"Ccdc15",39.4083746849559,0.143433371417486,0.207025547224797,0.692829331163366,0.488416662789859,0.597336417953136
"Xrcc6",604.89614805661,-0.0502610802183482,0.0726343027398275,-0.691974429745418,0.48895338712006,0.597935850668165
"Cd81",4514.39769472935,-0.0571055526920828,0.0825569249161366,-0.691711237429108,0.489118688507512,0.598065843994901
"Ppp4r4",10.5136280321376,-0.197937535971105,0.28617884130368,-0.691656780317532,0.489152894768992,0.598065843994901
"Nin",481.00997743791,-0.0643234625700797,0.0930162497858716,-0.691529305020959,0.489232971136415,0.598106765608614
"Ube2k",993.633933821525,0.0301165863357794,0.0435685739050144,0.691245630427053,0.48941119280693,0.598267654533372
"Zfp593",264.048996363474,-0.070420731078493,0.101887092479815,-0.691164399381051,0.489462233538639,0.598273058672384
"Ercc8",107.164089215197,-0.0663154162226016,0.0960593101693586,-0.69035907197005,0.489968408135046,0.598728732391233
"Zbtb8a",61.8234534149337,0.122214166907045,0.177011471018662,0.690430773800873,0.489923329772995,0.598728732391233
"Ddx28",244.215566977017,-0.0605065566186969,0.0876463824811227,-0.690348590619,0.489974997862754,0.598728732391233
"Ist1",1130.02384089428,0.0392045755597351,0.0568328452661432,0.689822502747197,0.490305815694262,0.599018900685878
"Abca7",363.390447578217,0.0618024867639485,0.0895866190604394,0.689862921629553,0.490280394983544,0.599018900685878
"Pcdhb6",1.68173259201334,-0.581799192826066,0.844130470729558,-0.689228991252068,0.49067917541139,0.599417977920454
"Iqgap3",13.4131892232392,-0.307195720965024,0.445986475657055,-0.688800530357887,0.490948801851212,0.599690269765525
"Osgep",682.537006930926,-0.0676797451051032,0.0983384538277237,-0.688232756065795,0.491306219514444,0.600069735893105
"Ldha",14122.3857627598,-0.0369540087846778,0.0537640988726436,-0.68733615106643,0.491870922729495,0.600702279347889
"Ino80dos",9.70595404289645,0.202615521299129,0.295055317982321,0.686703505921114,0.492269587220791,0.601131945266383
"Apobec1",154.53681568596,-0.110041114350524,0.16031675574287,-0.686398086342375,0.492462110898396,0.601195421343143
"Epha5",0.815384422979,-0.669432692243395,0.975189710429086,-0.686464064462742,0.492420517643421,0.601195421343143
"Nkpd1",1.22538285178475,-1.02204213998531,1.48886801155323,-0.686455838969294,0.49242570297248,0.601195421343143
"Adamts2",484.298178078603,-0.112940051941016,0.164565764181967,-0.686291298207895,0.492529435178701,0.601220416783817
"Ephb4",1213.49173508212,0.0970402526432799,0.141679343453847,0.684928729041518,0.493388896094436,0.602195835521615
"Fhit",26.4058073941341,0.136353218366892,0.19909343838882,0.684870478255541,0.493425656542976,0.602195835521615
"Prr14",610.932267634729,0.0741268124772123,0.108250764656619,0.684769412136249,0.493489440035409,0.602195835521615
"Zfp931",38.1108437479608,0.152187043116071,0.222259449416053,0.684726986933131,0.49351621617555,0.602195835521615
"Fam89a",21.850951905336,0.135518182778822,0.198046980453886,0.684272905692582,0.49380285262339,0.602488306495148
"Mfsd4b5",7.03275487220933,0.233766390582642,0.341840664674233,0.683846056774481,0.494072380031553,0.602759849124909
"Tmcc3",1145.68931928102,-0.109231235453073,0.159783653614053,-0.683619588001873,0.494215412324011,0.602877032923387
"Auh",1608.66271212636,0.057163656215716,0.0836332481771482,0.683503958792017,0.494288449524184,0.602908817863688
"Gm7457",1.16088350157663,0.787205902902103,1.15217447529922,0.683234978537142,0.494458373256908,0.60305876297338
"Cpped1",1257.64439735034,-0.0315835693092991,0.0462626674135814,-0.682701000073054,0.494795797666124,0.603412949866898
"Sfrp4",4.76261934661347,0.280834105367645,0.41182844493546,0.681920126745145,0.495289458014004,0.603957584064397
"9330159M07Rik",28.6195153752625,0.110717498202837,0.162407094996284,0.681728210244573,0.495410825975202,0.604048183348197
"Snora5c",3.92325478326421,0.293289653119605,0.430477767227609,0.681311964165927,0.495674114491079,0.604311790923809
"Adam1a",22.8487991685139,0.2186445804554,0.321046060596041,0.68103804186064,0.495847419562852,0.604465653581274
"Ppfia1",915.048409985723,-0.0417443228272767,0.0613235536518458,-0.680722501247614,0.496047095766464,0.604651631836155
"Mcrs1",398.206495721597,0.0660471290911652,0.0970511885081951,0.68053910628398,0.496163169032957,0.604735677481237
"Art4",586.450510237334,-0.0897156543656321,0.131846266263204,-0.680456541609857,0.496215430112551,0.604741938711716
"Gli2",18.1312957363107,-0.143350751186317,0.210715076869202,-0.680306095397718,0.496310665815593,0.604800567316637
"Gpr162",14.9975917934632,-0.216523547509637,0.318363256812016,-0.680114752179107,0.49643180428999,0.604890746719848
"Sult1c2",3.31807957709135,0.294721335728719,0.433760329872994,0.679456638681123,0.496848573138331,0.605339305883555
"Gas2l1",344.971492663389,0.0789711346780115,0.116239237351053,0.679384487352677,0.496894276332687,0.605339305883555
"Ccdc28a",190.581636674315,0.0949332842962594,0.139750089726023,0.679307501572088,0.49694304430997,0.605341251792107
"Ncf1",345.325149437226,-0.0945236665609963,0.139435367201554,-0.677903092006508,0.497833139386004,0.606367945875151
"Fdxr",168.777950469254,-0.0549072153585792,0.0811475690642357,-0.67663413694026,0.498638114434484,0.607290777501921
"Adamdec1",1.73892962709396,-0.730121198832346,1.07975400165104,-0.676192167582545,0.498918644756753,0.607574773976411
"Tmem121",1.02312798239464,0.723349306921025,1.06992978859745,0.676071752212123,0.498995090298862,0.607610209109526
"Tnk1",4.82815690703047,0.316299612136597,0.468029655409463,0.67581104846845,0.49916061905592,0.607754100981464
"Vps37d",9.07009014285174,0.222687859537381,0.329587838120205,0.675655572752549,0.499259349213221,0.607816642486791
"Rce1",179.706098746843,0.0621605996328469,0.0920223303645749,0.675494734664711,0.499361495497553,0.607825673121511
"Phactr1",152.402072801579,-0.0737863806534508,0.109229696838114,-0.675515750655315,0.499348147870954,0.607825673121511
"Cdk5rap2",182.99855279513,0.057114835721409,0.0846161893377546,0.674987093704125,0.499683964792623,0.60816050077615
"Tspan8",15.5066273605332,-0.213439287174179,0.316264943078323,-0.67487494850582,0.4997552178088,0.608189541028006
"Prps1",767.70031108493,0.0380964780660127,0.0564613047297782,0.674736055929652,0.499843472620251,0.608239264568147
"Crtam",4.12329864767194,-0.392266105542214,0.581633680092193,-0.674421236198078,0.500043545293049,0.608367350848094
"Cdhr2",1.94699460559774,0.403899000111734,0.598862639780407,0.674443475485192,0.500029410497022,0.608367350848094
"Timm23",204.103739381008,0.0938892295560329,0.139390134068475,0.673571556433903,0.500583741592111,0.608966836273728
"Foxa3",0.912666162576324,-1.14078839900213,1.6942659495518,-0.673323098598492,0.500741760729625,0.609101328478036
"Mir707",2.3807822073235,-0.394020859694558,0.585597356944812,-0.672852865576869,0.501040901207591,0.609407438650082
"Prdm5",146.875835631829,0.0569126614037357,0.0845990335041252,0.672734179651834,0.501116418661235,0.609441527736887
"Shank2",9.67920800503481,-0.266221291674853,0.395995800986675,-0.672283117678338,0.501403475271617,0.609675080363906
"Ola1",958.360621682466,0.0432408374761296,0.0643147649054362,0.67233142404715,0.501372728852822,0.609675080363906
"Cfap126",30.0803580284656,-0.170665567146147,0.25414934890758,-0.671516837952667,0.501891336561808,0.610210471065626
"Hsp90aa1",1274.41128366957,-0.0759907347157489,0.11325339780857,-0.670979733819508,0.502233440123197,0.610568561680655
"Vwa2",0.922764586680863,0.58036641337549,0.866276316829614,0.669955304214603,0.502886283030713,0.611304316579818
"Ywhab",2700.6838433992,0.0333602443754843,0.0498256489530224,0.669539586066157,0.503151337493842,0.611568584396522
"Selenon",511.645330687687,-0.0595738818079684,0.0891665261379131,-0.668119353621851,0.504057408794653,0.612553856729335
"1110058D11Rik",1.41724016386655,0.598828639844812,0.89624576317119,0.668152268554079,0.504036400184978,0.612553856729335
"Ifrd2",685.131410255797,-0.0600717339448127,0.0899580292644983,-0.667775121753583,0.504277149305583,0.612759673260693
"Mir3057",53.0867073100067,-0.0799329856863737,0.11971312393381,-0.667704450938641,0.504322268291081,0.612759673260693
"Ndufb10",10019.0754104779,-0.0531944986489231,0.0797497841121884,-0.667017462694213,0.504760979120767,0.613234653512903
"Actn3",4.63749087586623,0.329309494708314,0.493855817077751,0.666813031902524,0.504891567490996,0.613335240970461
"Trpm6",8.04872668319597,0.229739884262557,0.344746267761593,0.666402817800573,0.505153661906668,0.613595545977119
"Klf11",333.31563789991,-0.0761985280642177,0.114389604254278,-0.666131582157024,0.505326999418825,0.613748001470923
"Traf3",506.737299311312,0.0458427370110878,0.0688427364602815,0.665905211910578,0.505471688954113,0.613864880374512
"Tbc1d8",174.903858073902,0.0811996509614698,0.121952278682781,0.665831355006361,0.505518900942714,0.613864880374512
"Satb1",458.437997475227,-0.0583816692354495,0.0877460585897668,-0.665348052935316,0.505827902302959,0.614181991697783
"Cct7",3188.11716567088,0.0296859550371752,0.0446535875343095,0.664805599647869,0.506174840627024,0.614545102153888
"Mkrn2",717.156775680938,0.0379823765544075,0.0571566488329182,0.664531202055576,0.506350385505044,0.614700075412565
"Tceal1",180.782282707289,0.0704679471302974,0.106120400648183,0.66403770339991,0.506666180059936,0.614989904067337
"Pycrl",214.483502999811,0.0771451544619678,0.116194104260928,0.663933466785275,0.506732895317386,0.614989904067337
"Slc5a10",14.3488523419809,-0.189858697440868,0.285942556078814,-0.663974960720913,0.50670633712311,0.614989904067337
"Naa16",126.810522176191,0.0695222637218994,0.104798718318303,0.663388492125834,0.507081774258961,0.615355121424609
"Rad50",247.6194407828,-0.067452453327578,0.101791576090841,-0.66265260759281,0.507553069026596,0.615868810024424
"Tm4sf5",9.88068112942845,0.360936995733635,0.54485812101147,0.662442169465318,0.507687885689659,0.61597415496411
"Lrrc36",7.69009328632765,0.306853475055898,0.463334469709476,0.662272062875666,0.50779687779053,0.615989917070221
"Kifc1",7.81931554463434,-0.262617037406712,0.396524605285875,-0.662296951830714,0.507780929966496,0.615989917070221
"Sp5",1.16456282084104,-0.560224223870284,0.84636471618492,-0.661918217001715,0.50802363618095,0.616206741314757
"4732416N19Rik",2.23262959432873,-0.526466917578684,0.795639030943832,-0.661690662603819,0.508169490077093,0.616325400827836
"Mcm7",162.551489776255,-0.0636287806552977,0.0962017112830717,-0.661410070638674,0.508349369316657,0.616485301118943
"Mterf1a",19.9827687269618,0.133712765893109,0.202784964294431,0.659382052107997,0.509650464417192,0.617913775139239
"Ephb6",22.0683801526709,-0.166234121313708,0.252065075699461,-0.659488907189628,0.509581867018754,0.617913775139239
"Gm8773",1.23582089107183,-0.72757024564908,1.10346770068981,-0.659348928105694,0.509671729903284,0.617913775139239
"Otud6b",1336.0359475235,-0.0320465053819445,0.0486186073315682,-0.659140751675472,0.509805389027436,0.618017434100613
"Acbd6",575.752141468408,0.0472413639626196,0.0717606835051613,0.658318199536406,0.510333685824788,0.618599432340559
"Tceanc2",333.105301055398,0.0711733815686991,0.108204961411564,0.657764492868185,0.510689473629952,0.618972234141781
"Smg9",212.29442900605,-0.0655162674088415,0.0996832857186742,-0.657244260524691,0.511023870380687,0.619319041325466
"Gimap8",268.86780062114,0.0658788472901237,0.100251165695788,0.657137967752248,0.511092207688904,0.619343371224901
"Kcna2",54.2428324219652,-0.180045095281237,0.274086834284309,-0.656890710388801,0.511251191833301,0.619477532319588
"Cyp3a13",3.89800833342149,0.34568563746064,0.526409701833565,0.656685536487198,0.511383136315783,0.619578907509482
"Zfp422",431.091197188073,0.0620431577499938,0.0945969682689784,0.655868352710621,0.511908832225841,0.620157277820657
"1700011H14Rik",20.5924947896107,0.160490504209027,0.245012042455765,0.655031085821026,0.512447739944392,0.620735329068897
"Crip3",5.73420688696755,-0.29249613935011,0.446574844824714,-0.654976747436184,0.512482725121558,0.620735329068897
"Cacng1",8.11238619936557,-0.275498972417644,0.420689003319562,-0.654875621287324,0.512547837405819,0.620755605646364
"Pmf1",157.560170059488,-0.0703955111869632,0.107535529235776,-0.654625607808356,0.512708832564547,0.620891992856548
"Mir23b",0.953073799908503,-0.767261705647963,1.17275525216617,-0.65423855849784,0.51295812336051,0.621076667335166
"Camk1g",10.866225434488,-0.264631088272116,0.40448031124511,-0.654249615902201,0.512951000629177,0.621076667335166
"Spink4",2.55394255564276,0.38271089247993,0.585378689802249,0.653783438220506,0.513251338082224,0.621320536340076
"Nrd1",4648.17491865994,-0.0366718811997318,0.0560924568586508,-0.653775627837847,0.513256370742706,0.621320536340076
"Panx2",23.4142093279002,0.142532950008974,0.218061049549022,0.653637824378773,0.513345169341046,0.621369416916963
"Mir7-1",0.980600003827113,0.827267261485071,1.26617993116945,0.653356794812728,0.513526285603614,0.621530021989171
"Mir8107",1.00268297834649,-0.683318607952063,1.04615486545912,-0.653171562369188,0.513645681292162,0.621615902303123
"Cntf",42.304472556335,0.140808788461339,0.215657204282692,0.652928748333217,0.51380221435621,0.621746705972017
"Pkig",2736.43233513611,-0.0831641968237348,0.127486352798186,-0.652338034608187,0.514183128869893,0.622131747457248
"Snord34",2.07374665997484,-0.515262616378593,0.789934849679978,-0.652284953103839,0.514217365018236,0.622131747457248
"Pax8",4.0933712627672,0.320133848767872,0.491119581878361,0.651845010014611,0.51450116214727,0.622416422872919
"H2afv",889.173323501531,0.0688705664419412,0.105717507572534,0.651458476683141,0.514750573050474,0.62260076380365
"Prkd3",654.053034292647,0.0570330928350474,0.0875381130275993,0.651522986531202,0.514708943658492,0.62260076380365
"Mrgprb1",4.2531754919558,0.326609027435746,0.501453749808593,0.651324329632421,0.514837146212357,0.622646790815491
"Col4a3bp",1019.100288275,-0.0571867846374461,0.0878220293914143,-0.651166740665604,0.514938857515683,0.622711115576589
"Prdm10",55.7456592300591,-0.0898285195268224,0.138058895442918,-0.650653615898028,0.515270111577127,0.623052986136744
"9430038I01Rik",129.554837319155,0.082289304407837,0.126510093428347,0.65045643535505,0.515397433346146,0.623096989319375
"Eme1",3.05366137698808,-0.477712864592819,0.734437949750525,-0.650446868595352,0.515403611129522,0.623096989319375
"Prkd2",422.102473075988,-0.0615207900690573,0.0946083593191217,-0.650268015551804,0.515519113462447,0.623177918525205
"Zc3h10",221.600523900636,-0.0523084119022012,0.0805260337739074,-0.649583860656385,0.515961060973104,0.623653413908623
"E230016M11Rik",6.36082313532334,0.279780582766786,0.430816898064904,0.649418776337404,0.516067730874562,0.623723600519237
"Ywhah",1071.83462242964,-0.0351420306953733,0.0541226492592411,-0.649303594268771,0.516142163008359,0.623754814755275
"Lrrc59",1608.07454175953,0.0536673298121192,0.0826757868962919,0.649129954813001,0.516254381578945,0.623785010494906
"Cenpp",39.249107577695,0.110682549099451,0.170513134014129,0.649114508037129,0.516264365032837,0.623785010494906
"C630043F03Rik",34.7659569232424,0.121091591373464,0.18673566196904,0.648465269550603,0.516684066889523,0.624028877856329
"Zfp429",54.9501056154217,0.0921075144976922,0.142064275866789,0.648350994194064,0.51675795877653,0.624028877856329
"Iqsec2",707.96912997005,0.0451194371576528,0.0695802910281219,0.648451400403271,0.516693034563204,0.624028877856329
"Stxbp3-ps",68.5493446762982,-0.0945179206799124,0.145770407907675,-0.648402663041022,0.516724548370211,0.624028877856329
"Lars",1307.08006623109,-0.0447522863832768,0.0690019559486823,-0.64856547568825,0.516619276842672,0.624028877856329
"Fam186b",0.939334162958841,0.658468598854146,1.01553319681092,0.648396921855372,0.516728260713347,0.624028877856329
"Nell2",0.992282050262181,-0.873761120728687,1.34874402951734,-0.647833170421055,0.517092858764919,0.624374544272695
"4930503B20Rik",5.30781725890642,-0.308638030419419,0.476548998726256,-0.647652248235464,0.517209895792851,0.624457107226424
"Cnst",1201.56991326926,0.0694267036481916,0.107249954596799,0.647335506193896,0.517414826555317,0.624645763799095
"Hsf2bp",20.6671300338869,-0.157266244896244,0.243350014308531,-0.646255334494676,0.518114009023159,0.625372185646557
"Eif4e3",1344.29224514815,0.0533863670986521,0.0826041614073149,0.646291496567684,0.518090593835756,0.625372185646557
"Scn10a",37.2908084225496,0.101866494016304,0.157801372988184,0.645536170486498,0.518579786224419,0.625816663214028
"Ppp6r2",754.265470257584,0.0305825124910133,0.0473743135816677,0.645550514168247,0.518570494212544,0.625816663214028
"Trp53i11",583.119757164048,0.116478134105875,0.180556685125248,0.645105629985826,0.518858735653709,0.626094419806681
"Gaa",3243.22541416119,-0.0656918598906876,0.101844891972876,-0.645018700674579,0.51891506700957,0.626103521524427
"Stam",419.764614254995,0.0531689479710023,0.0824583667048211,0.644797491094299,0.519058428020271,0.626161479425933
"Zfp780b",103.136921535988,0.103900870264108,0.161138084057134,0.64479400305683,0.519060688703583,0.626161479425933
"Zfp408",140.23263463043,0.0794214037433585,0.123212489240652,0.644588906796915,0.519193625598298,0.626204116287872
"Chd1l",410.919440273862,0.0431643191785668,0.0669587536870651,0.644640421180737,0.519160233954567,0.626204116287872
"Slc12a3",40.2259113440689,0.116195557531899,0.180331436439735,0.644344435035486,0.51935210740587,0.626336396423224
"Efnb2",330.892598485052,0.104777343313464,0.162662033322271,0.644141359685795,0.519483772466955,0.626377454859385
"Armcx1",75.6318030056624,-0.0805996978812126,0.125120765870921,-0.64417522799023,0.519461812561788,0.626377454859385
"Hpcal4",3.17334708568913,-0.419164969249655,0.65089785707735,-0.643979642415451,0.519588635101154,0.626445035160947
"Frmd5",1401.82487706501,0.0947695001952621,0.147220642259899,0.643724268149563,0.51975425015689,0.626526985934939
"Mastl",10.5582648765301,0.222748224559305,0.34599066267947,0.643798369685087,0.519706191101093,0.626526985934939
"Slc16a5",2.01161934829873,0.368036428360125,0.572453113708444,0.642911042925289,0.520281823517564,0.626986540720647
"A630089N07Rik",10.0464177274066,0.21484296112821,0.334097821964935,0.643054060827607,0.520189021797082,0.626986540720647
"Slc5a11",2.02577602503789,0.397719303293099,0.618622953872534,0.642910678957846,0.520282059700317,0.626986540720647
"Brip1",22.3353348689217,0.148407160813099,0.230976871694857,0.642519572302282,0.520535885340779,0.6272335226834
"Mir8091",3.0390920022125,-0.335616651203015,0.522413126949706,-0.642435333052658,0.520590564408871,0.627240513854008
"Gabrb3",13.3976381908886,0.159970551230503,0.249124645354124,0.6421305728428,0.520788406703086,0.627419979648958
"Mir6945",5.4155729377726,-0.250970581305193,0.390955817030542,-0.641941033673344,0.520911470065251,0.627509330268221
"Mir7118",1.93620541749859,0.466457816646024,0.727933715223242,0.640797104037104,0.521654514715368,0.628345446531098
"Dysf",1777.25520967789,0.0582726073223287,0.0909743882331721,0.640538600523182,0.521822502335099,0.628488800794586
"Lmo2",340.45418561884,0.117212462399003,0.183136325411066,0.640028471336362,0.522154089640247,0.628829150934055
"Zfp707",76.0559116921771,0.0865272047271607,0.135267872185946,0.639672993511837,0.522385216568687,0.62904846431697
"Defb8",1.46585624747294,0.441733569000956,0.690916211386151,0.639344629234749,0.522598761332612,0.629119422302486
"Nap1l1",1056.70247501866,0.0330797524095758,0.0517452569560519,0.63928086080761,0.522640236980192,0.629119422302486
"Hars",888.150927299615,-0.0353733460431385,0.0553311223096049,-0.639302883559946,0.522625912962111,0.629119422302486
"Fmn2",3.72931449995113,0.304985105737832,0.477069001270935,0.639289295521901,0.522634750857344,0.629119422302486
"Ppp2r5a",1694.96926421992,-0.04146397088603,0.064890481092103,-0.638983872336802,0.522833423640507,0.629292939934217
"Mapkap1",886.61616388947,0.0374123673694023,0.0585776171582386,0.638680253386519,0.523030961232408,0.629471661398808
"Smn1",182.45052807326,0.0709884577581595,0.111228435416374,0.63822220902794,0.523329042061139,0.629771342532877
"Trpv1",2.007573209121,-0.573516087302149,0.900108095599858,-0.637163569693194,0.524018304588533,0.630541669271884
"Cep170",504.327375205417,-0.0700343551051423,0.110077405210796,-0.636228252028905,0.524627661406252,0.631215711496947
"Mir6937",8.80318314198827,-0.285120715590405,0.448399975747809,-0.63586246880344,0.524866066826665,0.631443351981494
"Myoz3",0.821727376444662,0.650651127226554,1.02337958354003,0.635786698984018,0.524915458025603,0.631443576381943
"Sap130",368.064460629165,-0.0629146724278298,0.0989799038075439,-0.635630769556625,0.52501710943099,0.631506660917415
"Mir1898",0.902470222172427,-0.614981794757346,0.968977382147266,-0.634670949072659,0.525643044466465,0.63210692473951
"Zfp558",25.6386843917611,0.149074614119122,0.234894962977698,0.63464372428146,0.525660804341108,0.63210692473951
"Dolk",404.128482318662,-0.0371632269060017,0.0585580622155888,-0.634638946370538,0.525663921204711,0.63210692473951
